whisky_id,field,current_value,proposed_value,confidence,source,status,classification
45f12fdf-f747-5e38-af1b-bed2b6b6ba26,age,,40.0,0.95,smws,pending,NO_CHANGE
45f12fdf-f747-5e38-af1b-bed2b6b6ba26,abv,,47.7,0.95,smws,pending,NO_CHANGE
45f12fdf-f747-5e38-af1b-bed2b6b6ba26,region,,Speyside,0.95,smws,pending,NO_CHANGE
2ba5665a-cbc8-5e37-a862-f2bdcd6e1c7f,cask_type,,hogshead,0.95,smws,pending,NO_CHANGE
2ba5665a-cbc8-5e37-a862-f2bdcd6e1c7f,age,,17.0,0.95,smws,pending,NO_CHANGE
2ba5665a-cbc8-5e37-a862-f2bdcd6e1c7f,abv,,58.9,0.95,smws,pending,NO_CHANGE
2ba5665a-cbc8-5e37-a862-f2bdcd6e1c7f,region,,Speyside,0.95,smws,pending,NO_CHANGE
e7a008ba-5147-5e95-bb8f-03c21477c157,cask_type,,first-fill designer barrel charred,0.95,smws,pending,NO_CHANGE
e7a008ba-5147-5e95-bb8f-03c21477c157,age,,15.0,0.95,smws,pending,NO_CHANGE
e7a008ba-5147-5e95-bb8f-03c21477c157,abv,,52.9,0.95,smws,pending,NO_CHANGE
e7a008ba-5147-5e95-bb8f-03c21477c157,region,,Speyside,0.95,smws,pending,NO_CHANGE
9c209d83-94ca-588a-9543-1c0d6e96b7be,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
9c209d83-94ca-588a-9543-1c0d6e96b7be,age,,17.0,0.95,smws,pending,NO_CHANGE
9c209d83-94ca-588a-9543-1c0d6e96b7be,abv,,56.7,0.95,smws,pending,NO_CHANGE
9c209d83-94ca-588a-9543-1c0d6e96b7be,region,,Speyside,0.95,smws,pending,NO_CHANGE
14b2e951-1feb-51ee-995c-6bcea1f7f7a7,age,,14.0,0.95,smws,pending,NO_CHANGE
14b2e951-1feb-51ee-995c-6bcea1f7f7a7,abv,,56.5,0.95,smws,pending,NO_CHANGE
14b2e951-1feb-51ee-995c-6bcea1f7f7a7,region,,Highlands,0.95,smws,pending,CONFLICT
6c3b67e2-8cc8-56af-8fd8-b4dc59094e5d,cask_type,,first-fill,0.95,smws,pending,NO_CHANGE
6c3b67e2-8cc8-56af-8fd8-b4dc59094e5d,age,,10.0,0.95,smws,pending,NO_CHANGE
6c3b67e2-8cc8-56af-8fd8-b4dc59094e5d,abv,,58.8,0.95,smws,pending,NO_CHANGE
6c3b67e2-8cc8-56af-8fd8-b4dc59094e5d,region,,Speyside,0.95,smws,pending,NO_CHANGE
27867c46-80ff-5d2f-8543-40156990ab2c,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
27867c46-80ff-5d2f-8543-40156990ab2c,age,,21.0,0.95,smws,pending,NO_CHANGE
27867c46-80ff-5d2f-8543-40156990ab2c,abv,,52.4,0.95,smws,pending,NO_CHANGE
27867c46-80ff-5d2f-8543-40156990ab2c,region,,Speyside,0.95,smws,pending,NO_CHANGE
d6a833f4-a84c-5766-ba3a-f0703b7a75b9,cask_type,,butt;sherry butt,0.95,smws,pending,NO_CHANGE
d6a833f4-a84c-5766-ba3a-f0703b7a75b9,age,,23.0,0.95,smws,pending,NO_CHANGE
d6a833f4-a84c-5766-ba3a-f0703b7a75b9,abv,,59.2,0.95,smws,pending,NO_CHANGE
d6a833f4-a84c-5766-ba3a-f0703b7a75b9,region,,Speyside,0.95,smws,pending,NO_CHANGE
4daf421f-9ddf-5d38-bb34-fed03de6764f,cask_type,,refill,0.95,smws,pending,NO_CHANGE
4daf421f-9ddf-5d38-bb34-fed03de6764f,age,,11.0,0.95,smws,pending,NO_CHANGE
4daf421f-9ddf-5d38-bb34-fed03de6764f,abv,,61.5,0.95,smws,pending,NO_CHANGE
4daf421f-9ddf-5d38-bb34-fed03de6764f,region,,Speyside,0.95,smws,pending,NO_CHANGE
c50f9cd6-5068-5ac0-b2fc-7b1ac82a7704,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
c50f9cd6-5068-5ac0-b2fc-7b1ac82a7704,age,,10.0,0.95,smws,pending,NO_CHANGE
c50f9cd6-5068-5ac0-b2fc-7b1ac82a7704,abv,,58.8,0.95,smws,pending,NO_CHANGE
c50f9cd6-5068-5ac0-b2fc-7b1ac82a7704,region,,Speyside,0.95,smws,pending,NO_CHANGE
90bf1294-089d-5aca-870f-a8900113a7c2,age,,21.0,0.95,smws,pending,NO_CHANGE
90bf1294-089d-5aca-870f-a8900113a7c2,abv,,51.3,0.95,smws,pending,NO_CHANGE
90bf1294-089d-5aca-870f-a8900113a7c2,region,,Speyside,0.95,smws,pending,NO_CHANGE
2925e03e-0de8-52c4-bee4-58345c070f0f,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
2925e03e-0de8-52c4-bee4-58345c070f0f,age,,9.0,0.95,smws,pending,NO_CHANGE
2925e03e-0de8-52c4-bee4-58345c070f0f,abv,,59.9,0.95,smws,pending,NO_CHANGE
2925e03e-0de8-52c4-bee4-58345c070f0f,region,,Speyside,0.95,smws,pending,NO_CHANGE
41eb0894-7a23-5007-9be6-559e8f495df4,age,,21.0,0.95,smws,pending,NO_CHANGE
41eb0894-7a23-5007-9be6-559e8f495df4,abv,,50.7,0.95,smws,pending,NO_CHANGE
41eb0894-7a23-5007-9be6-559e8f495df4,region,,Speyside,0.95,smws,pending,NO_CHANGE
4ba206a5-3c3e-58fb-b5c9-ec8eda6f1013,age,,21.0,0.95,smws,pending,NO_CHANGE
4ba206a5-3c3e-58fb-b5c9-ec8eda6f1013,abv,,54.2,0.95,smws,pending,NO_CHANGE
4ba206a5-3c3e-58fb-b5c9-ec8eda6f1013,region,,Speyside,0.95,smws,pending,NO_CHANGE
2f6a5b3d-100b-543c-b800-625f82a41b10,cask_type,,refill,0.95,smws,pending,NO_CHANGE
2f6a5b3d-100b-543c-b800-625f82a41b10,age,,17.0,0.95,smws,pending,NO_CHANGE
2f6a5b3d-100b-543c-b800-625f82a41b10,abv,,59.3,0.95,smws,pending,NO_CHANGE
2f6a5b3d-100b-543c-b800-625f82a41b10,region,,Speyside,0.95,smws,pending,NO_CHANGE
0c472ef8-61f0-509f-b944-62256b9b053c,age,,23.0,0.95,smws,pending,NO_CHANGE
0c472ef8-61f0-509f-b944-62256b9b053c,abv,,51.0,0.95,smws,pending,NO_CHANGE
0c472ef8-61f0-509f-b944-62256b9b053c,region,,Speyside,0.95,smws,pending,NO_CHANGE
1b455c7a-cb06-5dd3-b324-39ab0cf63c31,cask_type,,refill,0.95,smws,pending,NO_CHANGE
1b455c7a-cb06-5dd3-b324-39ab0cf63c31,age,,17.0,0.95,smws,pending,NO_CHANGE
1b455c7a-cb06-5dd3-b324-39ab0cf63c31,region,,Speyside,0.95,smws,pending,NO_CHANGE
e7c90679-b948-5d05-8869-ca1720279d6e,cask_type,,first-fill barrel     usa allocation,0.95,smws,pending,NO_CHANGE
e7c90679-b948-5d05-8869-ca1720279d6e,age,,9.0,0.95,smws,pending,NO_CHANGE
e7c90679-b948-5d05-8869-ca1720279d6e,abv,,50.1,0.95,smws,pending,NO_CHANGE
e7c90679-b948-5d05-8869-ca1720279d6e,region,,Speyside,0.95,smws,pending,NO_CHANGE
fb8f7cfa-78ee-54dc-8a41-e4b3ca1a7dfb,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
fb8f7cfa-78ee-54dc-8a41-e4b3ca1a7dfb,age,,28.0,0.95,smws,pending,NO_CHANGE
fb8f7cfa-78ee-54dc-8a41-e4b3ca1a7dfb,abv,,56.4,0.95,smws,pending,NO_CHANGE
fb8f7cfa-78ee-54dc-8a41-e4b3ca1a7dfb,region,,Highlands,0.95,smws,pending,CONFLICT
a5551e4a-7c00-5bae-a95a-58e25cd197ff,cask_type,,butt;sherry butt,0.95,smws,pending,NO_CHANGE
a5551e4a-7c00-5bae-a95a-58e25cd197ff,age,,14.0,0.95,smws,pending,NO_CHANGE
a5551e4a-7c00-5bae-a95a-58e25cd197ff,abv,,60.9,0.95,smws,pending,NO_CHANGE
a5551e4a-7c00-5bae-a95a-58e25cd197ff,region,,Highlands,0.95,smws,pending,CONFLICT
2880ac31-0882-5907-895a-677c3a693df0,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
2880ac31-0882-5907-895a-677c3a693df0,age,,22.0,0.95,smws,pending,NO_CHANGE
2880ac31-0882-5907-895a-677c3a693df0,abv,,56.5,0.95,smws,pending,NO_CHANGE
2880ac31-0882-5907-895a-677c3a693df0,region,,Speyside,0.95,smws,pending,NO_CHANGE
b229f565-dc4d-54bc-b200-19ec15f9bde2,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
b229f565-dc4d-54bc-b200-19ec15f9bde2,age,,10.0,0.95,smws,pending,NO_CHANGE
b229f565-dc4d-54bc-b200-19ec15f9bde2,abv,,56.0,0.95,smws,pending,NO_CHANGE
b229f565-dc4d-54bc-b200-19ec15f9bde2,region,,Speyside,0.95,smws,pending,NO_CHANGE
2f4512ac-949a-5ad7-831f-6e4184db6bc5,age,,12.0,0.95,smws,pending,NO_CHANGE
2f4512ac-949a-5ad7-831f-6e4184db6bc5,abv,,55.4,0.95,smws,pending,NO_CHANGE
2f4512ac-949a-5ad7-831f-6e4184db6bc5,region,,Speyside,0.95,smws,pending,NO_CHANGE
1a5da3d1-410a-5c83-96dc-1f37711f743d,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
1a5da3d1-410a-5c83-96dc-1f37711f743d,age,,12.0,0.95,smws,pending,NO_CHANGE
1a5da3d1-410a-5c83-96dc-1f37711f743d,abv,,54.5,0.95,smws,pending,NO_CHANGE
1a5da3d1-410a-5c83-96dc-1f37711f743d,region,,Speyside,0.95,smws,pending,NO_CHANGE
21eb6e55-420d-5684-a8cf-b5144075079b,cask_type,,butt;sherry butt,0.95,smws,pending,NO_CHANGE
21eb6e55-420d-5684-a8cf-b5144075079b,age,,18.0,0.95,smws,pending,NO_CHANGE
21eb6e55-420d-5684-a8cf-b5144075079b,abv,,60.0,0.95,smws,pending,NO_CHANGE
21eb6e55-420d-5684-a8cf-b5144075079b,region,,Speyside,0.95,smws,pending,NO_CHANGE
c70437b7-2004-5aca-9ba6-e43e8d80b345,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
c70437b7-2004-5aca-9ba6-e43e8d80b345,age,,27.0,0.95,smws,pending,NO_CHANGE
c70437b7-2004-5aca-9ba6-e43e8d80b345,abv,,52.4,0.95,smws,pending,NO_CHANGE
c70437b7-2004-5aca-9ba6-e43e8d80b345,region,,Speyside,0.95,smws,pending,NO_CHANGE
ace5d4d2-c540-568c-a0f4-a1dd37104ee6,cask_type,,refill,0.95,smws,pending,NO_CHANGE
ace5d4d2-c540-568c-a0f4-a1dd37104ee6,age,,22.0,0.95,smws,pending,NO_CHANGE
ace5d4d2-c540-568c-a0f4-a1dd37104ee6,abv,,52.6,0.95,smws,pending,NO_CHANGE
ace5d4d2-c540-568c-a0f4-a1dd37104ee6,region,,Speyside,0.95,smws,pending,NO_CHANGE
bfd02fd3-2f68-5494-89f2-8d9f5b3fe69b,age,,12.0,0.95,smws,pending,NO_CHANGE
bfd02fd3-2f68-5494-89f2-8d9f5b3fe69b,abv,,59.4,0.95,smws,pending,NO_CHANGE
bfd02fd3-2f68-5494-89f2-8d9f5b3fe69b,region,,Highlands,0.95,smws,pending,CONFLICT
3b9fddcc-d2e8-5b32-b263-19521428b3fb,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
3b9fddcc-d2e8-5b32-b263-19521428b3fb,age,,63.0,0.95,smws,pending,NO_CHANGE
3b9fddcc-d2e8-5b32-b263-19521428b3fb,abv,,58.7,0.95,smws,pending,NO_CHANGE
3b9fddcc-d2e8-5b32-b263-19521428b3fb,region,,Highlands,0.95,smws,pending,CONFLICT
87258de8-1942-558a-8918-53377ccb7bce,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
87258de8-1942-558a-8918-53377ccb7bce,age,,16.0,0.95,smws,pending,NO_CHANGE
87258de8-1942-558a-8918-53377ccb7bce,abv,,57.4,0.95,smws,pending,NO_CHANGE
87258de8-1942-558a-8918-53377ccb7bce,region,,Speyside,0.95,smws,pending,NO_CHANGE
9cf39599-6bc3-555c-8a87-75fc94c81667,age,,17.0,0.95,smws,pending,NO_CHANGE
9cf39599-6bc3-555c-8a87-75fc94c81667,abv,,58.0,0.95,smws,pending,NO_CHANGE
9cf39599-6bc3-555c-8a87-75fc94c81667,region,,Speyside,0.95,smws,pending,NO_CHANGE
1aedd086-0004-5f82-be3f-ac59e247b290,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
1aedd086-0004-5f82-be3f-ac59e247b290,age,,14.0,0.95,smws,pending,NO_CHANGE
1aedd086-0004-5f82-be3f-ac59e247b290,abv,,58.5,0.95,smws,pending,NO_CHANGE
1aedd086-0004-5f82-be3f-ac59e247b290,region,,Speyside,0.95,smws,pending,NO_CHANGE
89605e03-9f1d-56d7-a05f-d5715b3ee7d2,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
89605e03-9f1d-56d7-a05f-d5715b3ee7d2,age,,14.0,0.95,smws,pending,NO_CHANGE
89605e03-9f1d-56d7-a05f-d5715b3ee7d2,abv,,58.0,0.95,smws,pending,NO_CHANGE
89605e03-9f1d-56d7-a05f-d5715b3ee7d2,region,,Speyside,0.95,smws,pending,NO_CHANGE
503ce28c-d1ed-54e5-aba5-eeb9bd1d271b,age,,23.0,0.95,smws,pending,NO_CHANGE
503ce28c-d1ed-54e5-aba5-eeb9bd1d271b,abv,,55.5,0.95,smws,pending,NO_CHANGE
503ce28c-d1ed-54e5-aba5-eeb9bd1d271b,region,,Highlands,0.95,smws,pending,CONFLICT
5d7620b8-8700-5341-8367-bdfc4c989ad4,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
5d7620b8-8700-5341-8367-bdfc4c989ad4,age,,26.0,0.95,smws,pending,NO_CHANGE
5d7620b8-8700-5341-8367-bdfc4c989ad4,abv,,56.4,0.95,smws,pending,NO_CHANGE
5d7620b8-8700-5341-8367-bdfc4c989ad4,region,,Speyside,0.95,smws,pending,NO_CHANGE
4e6807e5-e7c8-5446-be82-a46029dbc2e3,cask_type,,butt;first-fill;sherry butt,0.95,smws,pending,NO_CHANGE
4e6807e5-e7c8-5446-be82-a46029dbc2e3,age,,13.0,0.95,smws,pending,NO_CHANGE
4e6807e5-e7c8-5446-be82-a46029dbc2e3,abv,,58.5,0.95,smws,pending,NO_CHANGE
4e6807e5-e7c8-5446-be82-a46029dbc2e3,region,,Speyside,0.95,smws,pending,NO_CHANGE
3c154b07-aca5-59ce-a677-a29b043b961a,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
3c154b07-aca5-59ce-a677-a29b043b961a,age,,19.0,0.95,smws,pending,NO_CHANGE
3c154b07-aca5-59ce-a677-a29b043b961a,abv,,45.9,0.95,smws,pending,NO_CHANGE
3c154b07-aca5-59ce-a677-a29b043b961a,region,,Speyside,0.95,smws,pending,NO_CHANGE
96cb248e-106e-5cc5-aad7-a2e5f389bd62,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
96cb248e-106e-5cc5-aad7-a2e5f389bd62,age,,28.0,0.95,smws,pending,NO_CHANGE
96cb248e-106e-5cc5-aad7-a2e5f389bd62,abv,,53.9,0.95,smws,pending,NO_CHANGE
96cb248e-106e-5cc5-aad7-a2e5f389bd62,region,,Speyside,0.95,smws,pending,NO_CHANGE
32be3d9b-413c-5cfc-a053-d8dbab8bcd60,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
32be3d9b-413c-5cfc-a053-d8dbab8bcd60,age,,21.0,0.95,smws,pending,NO_CHANGE
32be3d9b-413c-5cfc-a053-d8dbab8bcd60,abv,,48.0,0.95,smws,pending,NO_CHANGE
32be3d9b-413c-5cfc-a053-d8dbab8bcd60,region,,Speyside,0.95,smws,pending,NO_CHANGE
5a823447-dca9-5d25-a2f0-edda49de4929,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
5a823447-dca9-5d25-a2f0-edda49de4929,age,,22.0,0.95,smws,pending,NO_CHANGE
5a823447-dca9-5d25-a2f0-edda49de4929,abv,,46.7,0.95,smws,pending,NO_CHANGE
5a823447-dca9-5d25-a2f0-edda49de4929,region,,Speyside,0.95,smws,pending,NO_CHANGE
55a30f70-fd7e-5772-acce-9b00a08956ca,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
55a30f70-fd7e-5772-acce-9b00a08956ca,age,,23.0,0.95,smws,pending,NO_CHANGE
55a30f70-fd7e-5772-acce-9b00a08956ca,abv,,49.5,0.95,smws,pending,NO_CHANGE
55a30f70-fd7e-5772-acce-9b00a08956ca,region,,Speyside,0.95,smws,pending,NO_CHANGE
adb7699c-9e1c-53fb-a00a-f42b32d75885,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
adb7699c-9e1c-53fb-a00a-f42b32d75885,age,,29.0,0.95,smws,pending,NO_CHANGE
adb7699c-9e1c-53fb-a00a-f42b32d75885,abv,,57.9,0.95,smws,pending,NO_CHANGE
adb7699c-9e1c-53fb-a00a-f42b32d75885,region,,Speyside,0.95,smws,pending,NO_CHANGE
1fb8afd9-e89a-5435-8bcf-3ad839088a2b,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
1fb8afd9-e89a-5435-8bcf-3ad839088a2b,age,,23.0,0.95,smws,pending,NO_CHANGE
1fb8afd9-e89a-5435-8bcf-3ad839088a2b,abv,,44.7,0.95,smws,pending,NO_CHANGE
1fb8afd9-e89a-5435-8bcf-3ad839088a2b,region,,Speyside,0.95,smws,pending,NO_CHANGE
54f8070c-a704-56c2-928b-ab0ca9731805,cask_type,,refill,0.95,smws,pending,NO_CHANGE
54f8070c-a704-56c2-928b-ab0ca9731805,age,,9.0,0.95,smws,pending,NO_CHANGE
54f8070c-a704-56c2-928b-ab0ca9731805,abv,,61.2,0.95,smws,pending,NO_CHANGE
54f8070c-a704-56c2-928b-ab0ca9731805,region,,Speyside,0.95,smws,pending,NO_CHANGE
6efe3504-3026-5aa6-ad5a-aa317e561375,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
6efe3504-3026-5aa6-ad5a-aa317e561375,age,,23.0,0.95,smws,pending,NO_CHANGE
6efe3504-3026-5aa6-ad5a-aa317e561375,abv,,59.1,0.95,smws,pending,NO_CHANGE
6efe3504-3026-5aa6-ad5a-aa317e561375,region,,Speyside,0.95,smws,pending,NO_CHANGE
859e54f2-410c-5b36-925c-5edd44d347f1,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
859e54f2-410c-5b36-925c-5edd44d347f1,age,,23.0,0.95,smws,pending,NO_CHANGE
859e54f2-410c-5b36-925c-5edd44d347f1,abv,,58.9,0.95,smws,pending,NO_CHANGE
859e54f2-410c-5b36-925c-5edd44d347f1,region,,Speyside,0.95,smws,pending,NO_CHANGE
f436ba72-8ca2-5aaf-82e6-886efe2603b2,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
f436ba72-8ca2-5aaf-82e6-886efe2603b2,age,,28.0,0.95,smws,pending,NO_CHANGE
f436ba72-8ca2-5aaf-82e6-886efe2603b2,abv,,55.3,0.95,smws,pending,NO_CHANGE
f436ba72-8ca2-5aaf-82e6-886efe2603b2,region,,Speyside,0.95,smws,pending,NO_CHANGE
3664b0f4-08fe-50d0-85cb-40ea92995cfb,cask_type,,first-fill,0.95,smws,pending,NO_CHANGE
3664b0f4-08fe-50d0-85cb-40ea92995cfb,age,,7.0,0.95,smws,pending,NO_CHANGE
3664b0f4-08fe-50d0-85cb-40ea92995cfb,abv,,62.5,0.95,smws,pending,NO_CHANGE
3664b0f4-08fe-50d0-85cb-40ea92995cfb,region,,Speyside,0.95,smws,pending,NO_CHANGE
aaa00244-00d2-5dba-9fb4-db4a209b835a,cask_type,,butt;sherry butt,0.95,smws,pending,NO_CHANGE
aaa00244-00d2-5dba-9fb4-db4a209b835a,age,,30.0,0.95,smws,pending,NO_CHANGE
aaa00244-00d2-5dba-9fb4-db4a209b835a,abv,,50.9,0.95,smws,pending,NO_CHANGE
aaa00244-00d2-5dba-9fb4-db4a209b835a,region,,Speyside,0.95,smws,pending,NO_CHANGE
3a42ba7c-6d46-5712-bc9a-a00ac2a96d79,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
3a42ba7c-6d46-5712-bc9a-a00ac2a96d79,age,,30.0,0.95,smws,pending,NO_CHANGE
3a42ba7c-6d46-5712-bc9a-a00ac2a96d79,abv,,53.5,0.95,smws,pending,NO_CHANGE
3a42ba7c-6d46-5712-bc9a-a00ac2a96d79,region,,Speyside,0.95,smws,pending,NO_CHANGE
f39ecaf0-c8a9-58d1-b69c-de2bd508682e,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
f39ecaf0-c8a9-58d1-b69c-de2bd508682e,age,,21.0,0.95,smws,pending,NO_CHANGE
f39ecaf0-c8a9-58d1-b69c-de2bd508682e,abv,,57.1,0.95,smws,pending,NO_CHANGE
f39ecaf0-c8a9-58d1-b69c-de2bd508682e,region,,Speyside,0.95,smws,pending,NO_CHANGE
56d18e9e-213a-59c7-9033-3d6fdca3d67b,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
56d18e9e-213a-59c7-9033-3d6fdca3d67b,age,,8.0,0.95,smws,pending,NO_CHANGE
56d18e9e-213a-59c7-9033-3d6fdca3d67b,abv,,58.7,0.95,smws,pending,NO_CHANGE
56d18e9e-213a-59c7-9033-3d6fdca3d67b,region,,Speyside,0.95,smws,pending,NO_CHANGE
7bf5a7d9-12b0-51b3-86a3-341e9899ca3d,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
7bf5a7d9-12b0-51b3-86a3-341e9899ca3d,age,,24.0,0.95,smws,pending,NO_CHANGE
7bf5a7d9-12b0-51b3-86a3-341e9899ca3d,abv,,46.4,0.95,smws,pending,NO_CHANGE
7bf5a7d9-12b0-51b3-86a3-341e9899ca3d,region,,Speyside,0.95,smws,pending,NO_CHANGE
917d22c8-e7d3-528e-a919-fa72e1da304f,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
917d22c8-e7d3-528e-a919-fa72e1da304f,age,,10.0,0.95,smws,pending,NO_CHANGE
917d22c8-e7d3-528e-a919-fa72e1da304f,abv,,61.5,0.95,smws,pending,NO_CHANGE
917d22c8-e7d3-528e-a919-fa72e1da304f,region,,Speyside,0.95,smws,pending,NO_CHANGE
509c177d-1834-57d9-a630-68ddacb1fef9,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
509c177d-1834-57d9-a630-68ddacb1fef9,age,,33.0,0.95,smws,pending,NO_CHANGE
509c177d-1834-57d9-a630-68ddacb1fef9,abv,,51.5,0.95,smws,pending,NO_CHANGE
509c177d-1834-57d9-a630-68ddacb1fef9,region,,Speyside,0.95,smws,pending,NO_CHANGE
c1660acc-a4e8-5d22-92b8-30e894298475,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
c1660acc-a4e8-5d22-92b8-30e894298475,age,,11.0,0.95,smws,pending,NO_CHANGE
c1660acc-a4e8-5d22-92b8-30e894298475,abv,,60.3,0.95,smws,pending,NO_CHANGE
c1660acc-a4e8-5d22-92b8-30e894298475,region,,Speyside,0.95,smws,pending,NO_CHANGE
296c029e-4113-5088-991a-02682c7f36dd,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
296c029e-4113-5088-991a-02682c7f36dd,age,,30.0,0.95,smws,pending,NO_CHANGE
296c029e-4113-5088-991a-02682c7f36dd,abv,,53.7,0.95,smws,pending,NO_CHANGE
296c029e-4113-5088-991a-02682c7f36dd,region,,Speyside,0.95,smws,pending,NO_CHANGE
1df09e00-8b48-5308-ba93-f961345c7edc,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
1df09e00-8b48-5308-ba93-f961345c7edc,age,,11.0,0.95,smws,pending,NO_CHANGE
1df09e00-8b48-5308-ba93-f961345c7edc,abv,,59.5,0.95,smws,pending,NO_CHANGE
1df09e00-8b48-5308-ba93-f961345c7edc,region,,Speyside,0.95,smws,pending,NO_CHANGE
f7887fcd-a423-5627-9b75-3a971f7c1534,cask_type,,refill,0.95,smws,pending,NO_CHANGE
f7887fcd-a423-5627-9b75-3a971f7c1534,age,,7.0,0.95,smws,pending,NO_CHANGE
f7887fcd-a423-5627-9b75-3a971f7c1534,abv,,62.7,0.95,smws,pending,NO_CHANGE
f7887fcd-a423-5627-9b75-3a971f7c1534,region,,Highland,0.95,smws,pending,NO_CHANGE
18f7886d-5a8a-55c3-98fc-877e21cecacc,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
18f7886d-5a8a-55c3-98fc-877e21cecacc,age,,9.0,0.95,smws,pending,NO_CHANGE
18f7886d-5a8a-55c3-98fc-877e21cecacc,region,,Highland,0.95,smws,pending,NO_CHANGE
34f2f60a-8227-5f1b-b352-0882b09cff3c,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
34f2f60a-8227-5f1b-b352-0882b09cff3c,age,,9.0,0.95,smws,pending,NO_CHANGE
34f2f60a-8227-5f1b-b352-0882b09cff3c,abv,,60.9,0.95,smws,pending,NO_CHANGE
34f2f60a-8227-5f1b-b352-0882b09cff3c,region,,Highland,0.95,smws,pending,NO_CHANGE
e07d0d92-5962-5e73-83ec-3bbdeca8d21c,cask_type,,refill,0.95,smws,pending,NO_CHANGE
e07d0d92-5962-5e73-83ec-3bbdeca8d21c,age,,9.0,0.95,smws,pending,NO_CHANGE
e07d0d92-5962-5e73-83ec-3bbdeca8d21c,abv,,58.2,0.95,smws,pending,NO_CHANGE
e07d0d92-5962-5e73-83ec-3bbdeca8d21c,region,,Highland,0.95,smws,pending,NO_CHANGE
666fcc89-034e-57b3-aaa8-c48bab6959e4,cask_type,,refill,0.95,smws,pending,NO_CHANGE
666fcc89-034e-57b3-aaa8-c48bab6959e4,age,,10.0,0.95,smws,pending,CONFLICT
666fcc89-034e-57b3-aaa8-c48bab6959e4,abv,,61.9,0.95,smws,pending,NO_CHANGE
666fcc89-034e-57b3-aaa8-c48bab6959e4,region,,Highland,0.95,smws,pending,NO_CHANGE
59761d20-d362-5720-ba97-1e8d1bf89362,age,,26.0,0.95,smws,pending,NO_CHANGE
59761d20-d362-5720-ba97-1e8d1bf89362,abv,,56.1,0.95,smws,pending,NO_CHANGE
59761d20-d362-5720-ba97-1e8d1bf89362,region,,Islay,0.95,smws,pending,CONFLICT
8ad5b983-e855-57fb-8289-a246738d047a,age,,24.0,0.95,smws,pending,NO_CHANGE
8ad5b983-e855-57fb-8289-a246738d047a,abv,,58.1,0.95,smws,pending,NO_CHANGE
8ad5b983-e855-57fb-8289-a246738d047a,region,,Highlands,0.95,smws,pending,CONFLICT
44928acd-7487-5a57-b1cf-453f11087454,cask_type,,refill,0.95,smws,pending,NO_CHANGE
44928acd-7487-5a57-b1cf-453f11087454,age,,15.0,0.95,smws,pending,NO_CHANGE
44928acd-7487-5a57-b1cf-453f11087454,abv,,58.0,0.95,smws,pending,NO_CHANGE
44928acd-7487-5a57-b1cf-453f11087454,region,,Speyside,0.95,smws,pending,NO_CHANGE
37f64680-31f6-57a9-ba7c-ada049149bf6,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
37f64680-31f6-57a9-ba7c-ada049149bf6,age,,15.0,0.95,smws,pending,NO_CHANGE
37f64680-31f6-57a9-ba7c-ada049149bf6,abv,,59.4,0.95,smws,pending,NO_CHANGE
37f64680-31f6-57a9-ba7c-ada049149bf6,region,,Speyside,0.95,smws,pending,NO_CHANGE
