smws_code,product_name,distillery,bottler,matched_whisky_id,matched_name,confidence,match_type,reason,resolver_version,resolver_stage
77.18,"Highlands, Northern Highlands",,,4ab82ff5-abef-551c-b8cf-6b145556807a,"Glen Ord SMWS 77.18 - a camp-
fire extinguished by rain,",0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
77.23,"Highlands, Northern Highlands",,,19855d22-d283-544c-a121-614fa26f6d2e,Glen Ord SMWS 77.23 - SMWS 77.23,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
77.25,"Highlands, Northern Highlands",,,d1981713-e98c-5f54-81a0-2b2896907de6,Glen Ord SMWS 77.25 - SMWS 77.25,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
77.27,"Highlands, Northern Highlands",,,da27ee95-83e4-504a-88eb-0806692b48cb,Glen Ord SMWS 77.27 - SMWS 77.27,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
77.28,"Highland, Northern",,,cf2068aa-0fac-581e-9846-b083de235ac5,Glen Ord SMWS 77.28 - SMWS 77.28,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
77.30,"Highland, Northern",,,6cb6a8ef-a2c6-530d-b1fe-473f6d2028b9,Glen Ord SMWS 77.30 - SMWS 77.30,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
77.33,"Highland, Northern",,,ee70ee48-d0ee-5c67-a09d-1476f49706b6,Glen Ord SMWS 77.33 - SMWS 77.33,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
77.35,"Highland, Northern",,,39507de9-8840-575a-8cfe-228d45578d40,Glen Ord SMWS 77.35 - SMWS 77.35,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
78.40,"Highland, Western",,,ed611e8d-52c4-5ee8-a5cd-39c766619fab,Ben Nevis SMWS 78.40 - SMWS 78.40,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
81.11,A Full on Demonstration of Sherry Maturation,,,332742fb-7e74-54ea-b106-ef4891386b98,Glen Keith SMWS 81.11 - A Full on Demonstration of Sherry Maturation,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
81.14,"Coffee, Toffee and Fudge",,,b5e4ba52-de1f-527a-81f7-87f07b3560e9,"Glen Keith SMWS 81.14 - Coffee, Toffee and Fudge",0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
81.9,Cloves and Old Medicine Cupboards,,,9e1c7d21-d46e-501f-b4db-cb9c49b927e2,Glen Keith SMWS 81.9 - Cloves and Old Medicine Cupboards,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
82.19,"Highlands, Eastern Highlands",,,82b4b3aa-0e01-50cc-baf0-9c7833bb4889,Glencadam SMWS 82.19 - SMWS 82.19,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
82.20,"DEEP, RICH & DRIED FRUITS",,,104887c8-abd6-5fae-becf-239ad918692a,Glencadam SMWS 82.20 - SMWS 82.20,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
84.12,"Highlands, Speyside (Dufftown)",,,77c09b79-6362-5af1-91de-efd402793afe,Glendullan SMWS 84.12 - SMWS 84.12,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
84.15,"Speyside, Spey",,,a476297a-52c4-5ea1-b5d3-e71272f798d7,Glendullan SMWS 84.15 - SMWS 84.15,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
84.16,"Speyside, Spey",,,f76b4f4e-43c3-5527-aac8-d588a46256ae,Glendullan SMWS 84.16 - SMWS 84.16,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
84.18,SPICY & SWEET,,,fd6370a3-9f51-5217-b71d-e3acf90b390f,Glendullan SMWS 84.18 - SMWS 84.18,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
84.9,Pumpkin Spice,,,68029326-80e1-58d6-b7ad-e3f741a03fde,Glendullan SMWS 84.9 - Pumpkin Spice,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
85.20,"Highlands, Speyside (Lossie)",,,c30c9832-554a-5c5d-af13-9971a95e97dd,"Glen Elgin SMWS 85.20 - treacle on
old sandshoes",0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
85.22,"Highlands, Speyside (Lossie)",,,a7bde329-5296-5cf5-a9cb-367459f8e0a6,Glen Elgin SMWS 85.22 - SMWS 85.22,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
85.23,"Highlands, Speyside (Lossie)",,,116dcdfc-c858-5bfd-aa9d-d3a78211ff7a,Glen Elgin SMWS 85.23 - SMWS 85.23,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
85.25,"Speyside, Lossie",,,0995b0b0-eefd-5387-92cf-f2375ccb7322,Glen Elgin SMWS 85.25 - SMWS 85.25,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
85.28,"Speyside, Lossie",,,ee0ad751-8b26-56f4-8bf6-0554a423bc61,Glen Elgin SMWS 85.28 - SMWS 85.28,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
85.29,"SW E E T, F R U I T Y & M E L LOW",,,d4172067-7833-5b17-9570-3cb93f05c752,Glen Elgin SMWS 85.29 - SMWS 85.29,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
85.32,YO U N G & S P R I T E LY,,,4968639a-5c6f-5170-a24f-491787ad174d,Glen Elgin SMWS 85.32 - SMWS 85.32,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
90.12,"Highlands, Speyside (Dufftown)",,,3a3722df-f44d-5007-ac82-7ad965e4d906,Pittyvaich SMWS 90.12 - salt and stones,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
93.23,Heavenly Harbour,,,383db153-5ff5-55af-b798-483269f9139d,Glen Scotia SMWS 93.23 - Heavenly Harbour,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
93.26,Ginger Surprise,,,6930804a-cb30-545b-b9bf-a071bde3cf2d,Glen Scotia SMWS 93.26 - Ginger Surprise,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
93.27,Honeycomb and Fudge,,,8f1ebd93-a589-5854-b4c9-d477829f0a8b,Glen Scotia SMWS 93.27 - Honeycomb and Fudge,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
93.36,Campbeltown,,,4d5cc295-60dc-550a-877c-1dadbf07cc1f,Glen Scotia SMWS 93.36 - like whisky chocolate sauce over plum pudding,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
93.37,Campbeltown,,,7734a93e-da20-5711-a082-4511a26dd3b4,Glen Scotia SMWS 93.37 - SMWS 93.37,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
93.39,Campbeltown,,,ee8f6868-3489-5852-8386-c71039cc13c6,Glen Scotia SMWS 93.39 - SMWS 93.39,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
93.44,Campbeltown,,,0f9afeae-b37e-5bc1-af6d-e25c0047c034,Glen Scotia SMWS 93.44 - SMWS 93.44,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
93.46,Campbeltown,,,2676fa53-9a48-500b-be55-022e0b89f713,Glen Scotia SMWS 93.46 - SMWS 93.46,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
93.47,Campbeltown,,,4f332474-6427-59b8-9f51-7305c5115a5d,Glen Scotia SMWS 93.47 - SMWS 93.47,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
93.51,Campbeltown,,,7ab379b2-80af-5a88-82e8-11ee90d344a2,Glen Scotia SMWS 93.51 - SMWS 93.51,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
93.52,Campbeltown,,,dc40d854-3c28-539e-851b-450dacb2ea9a,Glen Scotia SMWS 93.52 - SMWS 93.52,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
93.55,Campbeltown,,,f6d0bff2-8473-598c-bc31-fadcca6d70ed,Glen Scotia SMWS 93.55 - SMWS 93.55,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
93.57,Campbeltown,,,00746183-7cf4-562e-8703-cfb555d5535a,Glen Scotia SMWS 93.57 - SMWS 93.57,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
93.61,Campbeltown,,,68b1a646-fb86-5a55-a3ed-195febe9863f,Glen Scotia SMWS 93.61 - SMWS 93.61,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
93.63,Campbeltown,,,b3f50270-cce5-56af-b16c-8dbb48db390c,Glen Scotia SMWS 93.63 - SMWS 93.63,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
93.64,L I G H T LY P E AT E D,,,a28d8518-7e1a-59b5-8617-c21249581140,Glen Scotia SMWS 93.64 - SMWS 93.64,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
93.66,SPICY & SWEET,,,885ea459-a075-568f-9d27-2b53e5272105,Glen Scotia SMWS 93.66 - SMWS 93.66,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
93.69,O I LY & C OA S TA L,,,3a64b472-c997-531f-ac13-2427ce5cfdc4,Glen Scotia SMWS 93.69 - SMWS 93.69,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
94.4,A Once in a Lifetime Dram,,,09f3e5e3-5c92-526c-b8e1-4b0fc4b7f27d,Fettercairn SMWS 94.4 - A Once in a Lifetime Dram,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
94.4,"Highland, Eastern",,,09f3e5e3-5c92-526c-b8e1-4b0fc4b7f27d,Fettercairn SMWS 94.4 - A Once in a Lifetime Dram,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
95.10,"Highlands, Speyside",,,941c8944-8dc4-5a57-be4a-1777dbf1c180,Auchroisk SMWS 95.10 - SMWS 95.10,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
95.13,"Highlands, Speyside",,,d0d64b84-2480-5b0d-a728-7633642c25aa,Auchroisk SMWS 95.13 - SMWS 95.13,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
95.15,"Speyside, Spey",,,a78b19b9-5976-53ea-a95b-d264da636bb5,Auchroisk SMWS 95.15 - SMWS 95.15,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
95.19,SPICY & SWEET,,,b05d58ed-985f-5d00-bb23-dacff70aab08,Auchroisk SMWS 95.19 - SMWS 95.19,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
95.20,SPICY & SWEET,,,c5d9ea95-7ed8-57f4-8592-40e63a734709,Auchroisk SMWS 95.20 - quiche Lorraine with brown sauce,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
95.7,Spiced Sponge Cake,,,85f639a6-a130-538b-b701-68da13fbc28d,Auchroisk SMWS 95.7 - Spiced Sponge Cake,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
96.9,YOUNG & SPRITELY,,,f15cc4a3-203e-57fc-a44e-a8290ce658f3,GlenDronach SMWS 96.9 - SMWS 96.9,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
97.10,Embark on a Journey,,,319488d7-4dee-5391-a1f0-71a6efbd0bf5,Littlemill SMWS 97.10 - Embark on a Journey,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
97.13,"Lemons, Chillies and Flowers",,,7389e104-5f42-5cf7-8500-9cc05b98c048,"Littlemill SMWS 97.13 - Lemons, Chillies and Flowers",0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
97.19,"Lowlands, Western Lowlands",,,3119907a-4791-5cd6-b7f4-0bfa9260601e,Littlemill SMWS 97.19 - SMWS 97.19,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
97.7,A Wholesome Appertif,,,9c699417-4417-54d0-892f-28b1f8cb8b02,Littlemill SMWS 97.7 - A Wholesome Appertif,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
99.11,"Highlands, Eastern Highlands",,,fa070f60-40ed-54a5-aebb-d581129b2e1b,"Glenugie SMWS 99.11 - chewing daf-
fodil bulbs",0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
99.12,"Highlands, Eastern Highlands",,,58aba0e1-2345-5f34-9ecc-77a776384492,Glenugie SMWS 99.12 - SMWS 99.12,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
100.10,"Speyside, Deveron",,,99ed4dcf-fb57-5cd8-8067-72e071da1c56,Strathmill SMWS 100.10 - SMWS 100.10,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
100.9,"Highlands, Speyside (Strathisla)",,,f9c3d580-5258-5d75-838b-033316008a87,Strathmill SMWS 100.9 - It's dancing on my tongue,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
104.5,Retsina and Chocolate Limes,,,61ea3423-f370-5b75-b4ad-cc595ad881fb,Glenburgie SMWS 104.5 - Retsina and Chocolate Limes,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
105.10,Orange and Aniseed,,,eec34799-b7ba-51d9-9d85-1e31d79fb37d,Tormore SMWS 105.10 - Orange and Aniseed,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
105.12,"Highlands, Speyside",,,4fc0f173-77cb-5d71-b84b-5b13ea7fa1b6,Tormore SMWS 105.12 - Spooky!,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
105.15,"Highlands, Speyside",,,58d83064-5861-570b-a198-39bb657e6b95,Tormore SMWS 105.15 - SMWS 105.15,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
105.17,"Speyside, Spey",,,86f400bb-59bb-51bc-8d50-28c056e653c7,Tormore SMWS 105.17 - SMWS 105.17,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
105.8,Fudge and Green Ivy,,,1bc43c3b-587f-53f6-a134-44e82d179d20,Tormore SMWS 105.8 - Fudge and Green Ivy,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
106.17,Fresh and Invigorating,Glenturret,,1367015f-559d-53c6-b6d9-f04a3408c1a0,Cardhu SMWS 106.17 - Fresh and Invigorating,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
106.18,"Highlands, Speyside",Glenturret,,71813f07-be84-5637-94d4-704c5c80b477,Cardhu SMWS 106.18 - SMWS 106.18,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
107.6,A Summer Meadow,Laphroaig,,a03064a7-81b2-5658-b4a3-821ce4ffb573,Glenallachie SMWS 107.6 - A Summer Meadow,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
108.7,Boozy Pineapples,Bunnahabhain,,629e3bd9-b38d-5fe6-bccf-8e8db91d912e,Allt-a-Bhainne SMWS 108.7 - Boozy Pineapples,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
112.11,"JUICY, OAK & VANILLA",,,775b7961-e960-5b8c-b37d-ee5a88a00a6c,Loch Lomond SMWS 112.11 - SMWS 112.11,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
112.7,"Highland, Western",,,95c556a9-36de-5187-937d-671083f8989f,Loch Lomond SMWS 112.7 - SMWS 112.7,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
112.8,"Highland, Western",,,5e18c7c5-206e-5096-88cf-f1faada90bd2,Loch Lomond SMWS 112.8 - Vegetarian!,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
113.14,Sinful and Naughty,,,6cf984b4-46ee-5114-a41f-f3f929eaf99a,Braeval SMWS 113.14 - Sinful and Naughty,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
117.5,Ireland,,,24a282b9-b646-5271-89a6-037c3da7dc7f,Cooley SMWS 117.5 - SMWS 117.5,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
121.12,Perfect for a Picnic,,,6b03c73a-4145-560c-8aae-921a89a07b2b,Isle of Arran SMWS 121.12 - Perfect for a Picnic,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
121.30,"Highlands, Arran",Arran,,275af4de-f687-57dc-a1a0-ff3a31986d4a,Isle of Arran SMWS 121.30 - SMWS 121.30,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
121.32,"Highlands, Arran",Arran,,65c1fbdd-cc91-54b1-93e5-5b8333a1247c,Isle of Arran SMWS 121.32 - SMWS 121.32,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
121.38,"Highlands, Arran",Arran,,806f6274-38fd-5002-b1cf-753e1ec00814,Isle of Arran SMWS 121.38 - full on,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
121.42,"Highlands, Arran",Arran,,232c4321-c81d-5719-b92f-62ff50dc52e3,Isle of Arran SMWS 121.42 - SMWS 121.42,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
121.47,"Highlands, Arran",Arran,,f812ec23-95b9-57ec-aa92-37fc7cc805c1,Isle of Arran SMWS 121.47 - SMWS 121.47,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
121.5,Creamy Toffees and Spangles,Springbank,,0490ef4d-b181-5fdb-b375-325b051a4d56,Isle of Arran SMWS 121.5 - Creamy Toffees and Spangles,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
121.52,"Highland, Island",,,85c759b9-d1b1-5bdb-8d08-3d9d67fb7f3e,Isle of Arran SMWS 121.52 - SMWS 121.52,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
121.55,"Highland, Island",,,643b2bfd-143f-5972-9c0d-1646b1fe2c51,Isle of Arran SMWS 121.55 - SMWS 121.55,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
121.57,"Highland, Island",,,04ce1849-cefd-5799-af77-53ae5eeac1aa,Isle of Arran SMWS 121.57 - SMWS 121.57,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
121.61,"Highland, Island",,,ab73dcf3-49b2-5f40-9291-d17d00881e1c,Isle of Arran SMWS 121.61 - SMWS 121.61,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
121.65,"Highland, Island",,,4516f723-86ae-5ecb-9ed5-7915078f513c,Isle of Arran SMWS 121.65 - SMWS 121.65,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
121.67,"Highland, Island",Arran,,620b6b32-f1e9-5fcd-a2a7-14b689f7eb78,Isle of Arran SMWS 121.67 - SMWS 121.67,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
121.71,"Highland, Island",,,07a43842-2f5e-5c40-b700-a8f51b7e2c17,Isle of Arran SMWS 121.71 - SMWS 121.71,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
121.73,"Highland, Island",,,c83b4287-f2be-5883-b1d6-440eb78fe27c,Isle of Arran SMWS 121.73 - SMWS 121.73,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
121.74,"Highland, Island",,,62d73ded-e9ce-516e-b1b8-4409a04ad86b,Isle of Arran SMWS 121.74 - SMWS 121.74,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
121.77,SPICY & SWEET,,,a95bf596-46dc-5bf6-8243-123af1a81f4f,Isle of Arran SMWS 121.77 - SMWS 121.77,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
121.80,SPICY & SWEET,,,68e10f1f-3b18-5dd8-880c-7c687a7473b6,Isle of Arran SMWS 121.80 - SMWS 121.80,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
121.89,"SWEET, FRUITY & MELLOW",,,1b35eb12-f62a-5203-b665-f6ad2c75f660,Isle of Arran SMWS 121.89 - SMWS 121.89,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
122.12,"A Peated Highland Dram"" ""A Peated Highland Dram",,,dbb848a6-7eb6-51d8-af80-023a111fa87b,Loch Lomond SMWS 122.12 - A Peated Highland Dram,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
122.20,"Highlands, Western Highlands",but,,462d11ab-27f1-5ee1-ae2a-9ede549f1041,Loch Lomond SMWS 122.20 - SMWS 122.20,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
123.10,"Highland, Southern",,,ae41eccf-585d-51a7-bc3d-84740a59341d,Glengoyne SMWS 123.10 - SMWS 123.10,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
123.13,"J U I C Y, OA K & VA N I L L A",,,0bf77a63-8c48-5142-8447-3064ddfc0994,Glengoyne SMWS 123.13 - SMWS 123.13,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
123.18,SPICY & SWEET,,,9b96950c-b57a-5a8d-8985-d101aeb14ccc,Glengoyne SMWS 123.18 - SMWS 123.18,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
123.5,"Highlands, Southwest Highlands",,,863941b9-5053-5a93-b7cd-a65db8d2d1d5,"Glengoyne SMWS 123.5 - a
fire-breather's dram",0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
123.6,"Highlands, Southwest Highlands",,,b1f69a31-b7d8-5550-be63-da16d1b652a8,Glengoyne SMWS 123.6 - SMWS 123.6,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
123.8,"Highland, Southern",,,16dfd0a5-5971-561e-84f4-5e2d1cbc3b99,Glengoyne SMWS 123.8 - SMWS 123.8,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
123.9,"Highland, Southern",,,e7daaab4-f147-58c2-a490-85d30dc26f57,Glengoyne SMWS 123.9 - SMWS 123.9,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
125.15,A private membership club,,,96a86aa7-1497-5f93-9755-74d58a947f27,Glenmorangie SMWS 125.15 - Sweety Delights,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
125.23,"Highlands, Northern Highlands",,,cdabbd16-817c-5c8e-a9cc-f856ed6769d7,Glenmorangie SMWS 125.23 - SMWS 125.23,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
125.25,"Highlands, Northern Highlands",,,bc847c33-1103-5655-b5c1-36ea43c66417,"Glenmorangie SMWS 125.25 - like chew-
ing a toffee apple stick",0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
125.27,"Highlands, Northern Highlands",,,3f3c7b3a-585f-548b-b359-94b6726f1b06,Glenmorangie SMWS 125.27 - SMWS 125.27,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
125.29,"Highlands, Northern Highlands",,,a0e3df1d-ca5a-505a-9256-4b706c45c6fd,Glenmorangie SMWS 125.29 - SMWS 125.29,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
125.38,"Highlands, Northern Highlands",,,56005555-ecad-5ec4-82b9-cf0a577bfedb,Glenmorangie SMWS 125.38 - SMWS 125.38,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
125.44,"Highlands, Northern Highlands",,,30863a05-50e1-5b00-aa7a-9ac342467ad5,Glenmorangie SMWS 125.44 - SMWS 125.44,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
