whisky_id,whisky_name,distillery_name,category,region,country,age_statement,source_name,source_url,raw_tasting_notes,raw_flavor_tags,fruity_score,sweet_score,smoky_score,spicy_score,woody_score,confidence,match_method,review_status,quality_flags
W001106,ardbeg supernova 2014,Unknown,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001106.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",0.0,0.0,0.0,0.0,0.0,high,exact,manual_review,unknown_distillery|zero_flavor_vector
W001107,bruichladdich octomore 8.3,Unknown,Malt,Unknown,Unknown,8 Year Old,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001108,bruichladdich octomore 9.3,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001114,bruichladdich octomore 8.2,Unknown,Malt,Unknown,Unknown,8 Year Old,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001115,ardbeg 22yo twenty something,Unknown,Malt,Unknown,Unknown,22yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001118,lagavulin distiller's edition (all vintages),Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001119,ardbeg supernova 2015,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001120,bruichladdich octomore 12.3,Unknown,Malt,Unknown,Unknown,12 Year Old,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001121,kilchoman 2008 vintage,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001123,longrow 18yo,Unknown,Malt,Unknown,Unknown,18yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001124,bruichladdich octomore 7.1,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001126,bruichladdich octomore 10 (second edition),Unknown,Malt,Unknown,Unknown,10 Year Old,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001129,bruichladdich octomore 10.2,Unknown,Malt,Unknown,Unknown,10 Year Old,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001131,bruichladdich octomore 8.4,Unknown,Malt,Unknown,Unknown,8 Year Old,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001135,ardbeg 17yo,Unknown,Malt,Unknown,Unknown,17yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001136,kilchoman 2009 vintage,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001137,kilchoman original cask strength,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001140,ancnoc cutter,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001141,kilchoman 2007 vintage,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001143,bruichladdich octomore 10,Unknown,Malt,Unknown,Unknown,10 Year Old,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001144,bruichladdich octomore 11.3,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001146,bruichladdich octomore 10 (fourth edition),Unknown,Malt,Unknown,Unknown,10 Year Old,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001149,bruichladdich octomore 7.2,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001152,ardbeg 10yo,Unknown,Malt,Unknown,Unknown,10yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001153,brora 21yo,Unknown,Malt,Unknown,Unknown,21yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001154,ardbeg grooves,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001155,bruichladdich octomore 11.1,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001157,bruichladdich octomore 8.1,Unknown,Malt,Unknown,Unknown,8 Year Old,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001158,ardbeg supernova 2019,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001159,bruichladdich octomore 12.1,Unknown,Malt,Unknown,Unknown,12 Year Old,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001160,lagavulin 8yo,Unknown,Malt,Unknown,Unknown,8yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001165,bruichladdich octomore 6.3,Unknown,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001165.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",0.0,20.0,7.0,10.0,0.0,high,exact,manual_review,unknown_distillery
W001167,wemyss malts kiln embers,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001168,bruichladdich octomore 12.2,Unknown,Malt,Unknown,Unknown,12 Year Old,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001169,ardbeg an oa,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001170,bruichladdich octomore 10.3,Unknown,Malt,Unknown,Unknown,10 Year Old,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001171,benriach 18yo dunder,Unknown,Malt,Unknown,Unknown,18yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001172,bruichladdich octomore 6.1,Unknown,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001172.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",2.0,1.0,0.0,0.0,0.0,high,exact,manual_review,unknown_distillery
W001173,bruichladdich port charlotte islay barley heavily peated,Unknown,Malt,Islay,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001175,ardbeg kelpie,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001176,bunnahabhain ceòbanach,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001178,ardbeg perpetuum,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001180,game of thrones house lannister lagavulin 9yo,Unknown,Malt,Unknown,Unknown,9yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001184,bruichladdich octomore 10.4,Unknown,Malt,Unknown,Unknown,10 Year Old,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001186,connemara turf mor,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001188,two brewers release 12 peated,Unknown,Malt,Unknown,Unknown,12 Year Old,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001189,bruichladdich octomore 9.1,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001192,lagavulin 11yo offerman edition,Unknown,Malt,Unknown,Unknown,11yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001193,bunnahabhain toiteach a dha,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001194,big peat christmas edition (all editions),Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001195,bruichladdich octomore 7.4,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001198,kilchoman spring 2011 release,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001200,bruichladdich octomore 10.1,Unknown,Malt,Unknown,Unknown,10 Year Old,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001201,bruichladdich octomore 11.2,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001209,ileach peated islay cask strength,Unknown,Malt,Islay,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001211,ardbeg drum,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001212,bruichladdich octomore 9.2,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001214,bunnahabhain toiteach,Unknown,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001214.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,5.0,6.0,13.0,0.0,high,exact,manual_review,unknown_distillery
W001215,ancnoc flaughter,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001216,benriach 17yo septendecim peated,Unknown,Malt,Unknown,Unknown,17yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001217,benromach peat smoke,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001219,kilchoman winter 2010 release,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001222,ileach peated islay,Unknown,Malt,Islay,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001223,bunnahabhain cruach mhona,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001225,milstone peated,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001228,santis edition dreifaltigkeit,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001229,santis cask strength peated,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001231,black bull 40yo,Unknown,Blend,Unknown,Unknown,40yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001233,powers 12yo john's lane,Unknown,Blend,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001235,yellow spot 12yo,Unknown,Blend,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001237,chivas regal ultis,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001238,ballantine's 17yo,Unknown,Blend,Unknown,Unknown,17yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001239,the irishman cask strength,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001240,writers tears pot still cask strength,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001242,chivas regal 25yo,Unknown,Blend,Unknown,Unknown,25yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001244,jameson 18yo limited reserve,Unknown,Blend,Unknown,Unknown,18yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001245,grant's 18yo,Unknown,Blend,Unknown,Unknown,18yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001246,whyte & mackay 30yo,Unknown,Blend,Unknown,Unknown,30yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001247,hankey bannister heritage,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001248,hankey bannister 21yo partner's reserve,Unknown,Blend,Unknown,Unknown,21yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001249,powers 12yo reserve,Unknown,Blend,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001250,black bull 12yo,Unknown,Blend,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001251,buchanan's 18yo special reserve blended,Unknown,Blend,Unknown,Unknown,18yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001253,hankey bannister 12yo regency,Unknown,Blend,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001254,johnnie walker 15yo green label,Unknown,Blend,Unknown,Unknown,15yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001255,nikka 12yo premium blended,Unknown,Blend,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001256,powers three swallow,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001260,jameson cooper's croze irish whiskey,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001261,jameson round irish whiskey,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001262,johnnie walker explorer’s club the gold route,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001263,ichiro's malt & grain world blended,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001264,powers signature release,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001265,chivas royal salute 21yo,Unknown,Blend,Unknown,Unknown,21yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001266,famous grouse gold reserve 12yo,Unknown,Blend,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001267,cutty sark prohibition,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001268,grant's 12yo,Unknown,Blend,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001270,writers tears pot still irish whiskey,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001273,jameson gold reserve,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001274,jameson blender's dog irish whiskey,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001277,three ships 10yo,Unknown,Blend,Unknown,Unknown,10yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001278,jameson select reserve (black barrel),Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001280,blandnoch pure scot,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001281,johnnie walker 10yo rye cask finish,Unknown,Blend,Unknown,Unknown,10yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001283,jameson 12yo special reserve,Unknown,Blend,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001284,jameson signature reserve,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001285,johnnie walker explorer’s club the spice road,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001288,johnnie walker explorer’s club the royal route,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001289,the irishman founder’s reserve,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001290,buchanan's master blended,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001293,johnnie walker gold label reserve,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001294,suntory old whisky,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001296,jameson crested irish whiskey,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001297,jameson bold irish whiskey,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001298,johnnie walker 12yo black label,Unknown,Blend,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001299,nikka blended,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001301,jameson distiller's safe irish whiskey,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001303,black bottle (pre-2013),Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001304,lohin mckinnon barley and rye lightly peated,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001305,nikka super nikka,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001306,the irishman original clan irish whiskey,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001307,chivas regal 18yo,Unknown,Blend,Unknown,Unknown,18yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001308,bain's cape mountain whisky,Unknown,Grain,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001310,bank note 5yo blended scotch,Unknown,Blend,Unknown,Unknown,5yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001311,powers gold label,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001313,chivas regal mizunara,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001314,famous jubilee,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
