queue_id,entity_key,field_name,proposed_value,confidence,source,status,classification
KB_bd3a91df1581419aa1af,0f9afeae-b37e-5bc1-af6d-e25c0047c034,age,11.0,0.95,smws,pending,NO_CHANGE
KB_708fa93ae85e4d398035,0f9afeae-b37e-5bc1-af6d-e25c0047c034,abv,61.8,0.95,smws,pending,NO_CHANGE
KB_dc7788d183de49ed8b12,0f9afeae-b37e-5bc1-af6d-e25c0047c034,region,Campbeltown,0.95,smws,pending,NO_CHANGE
KB_76553f6d24424712b289,2676fa53-9a48-500b-be55-022e0b89f713,age,12.0,0.95,smws,pending,NO_CHANGE
KB_89ae2c589c474a618c55,2676fa53-9a48-500b-be55-022e0b89f713,abv,59.8,0.95,smws,pending,NO_CHANGE
KB_f781c8109cbb432c82dc,2676fa53-9a48-500b-be55-022e0b89f713,region,Campbeltown,0.95,smws,pending,NO_CHANGE
KB_8a13ff21664c405ca09f,4f332474-6427-59b8-9f51-7305c5115a5d,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_d31c8b7e89b14785bced,4f332474-6427-59b8-9f51-7305c5115a5d,age,9.0,0.95,smws,pending,NO_CHANGE
KB_de08bd3206fe4c7f81d6,4f332474-6427-59b8-9f51-7305c5115a5d,abv,59.7,0.95,smws,pending,NO_CHANGE
KB_54f2050428f64d9891ab,4f332474-6427-59b8-9f51-7305c5115a5d,region,Campbeltown,0.95,smws,pending,NO_CHANGE
KB_7bcec484cc164485be92,7ab379b2-80af-5a88-82e8-11ee90d344a2,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_7620fef897974d7d8c48,7ab379b2-80af-5a88-82e8-11ee90d344a2,age,12.0,0.95,smws,pending,NO_CHANGE
KB_d2a09f3a862a4e90b268,7ab379b2-80af-5a88-82e8-11ee90d344a2,abv,61.4,0.95,smws,pending,NO_CHANGE
KB_ce954bfeb8af485a9221,7ab379b2-80af-5a88-82e8-11ee90d344a2,region,Campbeltown,0.95,smws,pending,NO_CHANGE
KB_8260a7c1c7bf4494ac13,dc40d854-3c28-539e-851b-450dacb2ea9a,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_b4b3a0c657ef4770b291,dc40d854-3c28-539e-851b-450dacb2ea9a,age,9.0,0.95,smws,pending,NO_CHANGE
KB_e8451b2a8bf247f48c11,dc40d854-3c28-539e-851b-450dacb2ea9a,abv,58.4,0.95,smws,pending,NO_CHANGE
KB_fe2023bf00754158b9a9,dc40d854-3c28-539e-851b-450dacb2ea9a,region,Campbeltown,0.95,smws,pending,NO_CHANGE
KB_5db335c7f9da482bb7ee,f6d0bff2-8473-598c-bc31-fadcca6d70ed,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_093d6121ee8d438ab17e,f6d0bff2-8473-598c-bc31-fadcca6d70ed,age,13.0,0.95,smws,pending,NO_CHANGE
KB_4daf9c68e8604d6394d2,f6d0bff2-8473-598c-bc31-fadcca6d70ed,abv,61.4,0.95,smws,pending,NO_CHANGE
KB_7d04d886504f41029872,f6d0bff2-8473-598c-bc31-fadcca6d70ed,region,Campbeltown,0.95,smws,pending,NO_CHANGE
KB_c63fcb69cd54458f8840,00746183-7cf4-562e-8703-cfb555d5535a,cask_type,butt;refill,0.95,smws,pending,NO_CHANGE
KB_45dcba925b3c49349b73,00746183-7cf4-562e-8703-cfb555d5535a,age,21.0,0.95,smws,pending,NO_CHANGE
KB_30fe4b159d0f492388ca,00746183-7cf4-562e-8703-cfb555d5535a,abv,58.3,0.95,smws,pending,NO_CHANGE
KB_247ec0f8b1994cfa9083,00746183-7cf4-562e-8703-cfb555d5535a,region,Campbeltown,0.95,smws,pending,NO_CHANGE
KB_3befa7db750345bca9d6,68b1a646-fb86-5a55-a3ed-195febe9863f,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_53ea8fc0580449dba3d8,68b1a646-fb86-5a55-a3ed-195febe9863f,age,14.0,0.95,smws,pending,NO_CHANGE
KB_d376073ed16d46a38f24,68b1a646-fb86-5a55-a3ed-195febe9863f,abv,58.3,0.95,smws,pending,NO_CHANGE
KB_322c5ce6c4324541a6a7,68b1a646-fb86-5a55-a3ed-195febe9863f,region,Campbeltown,0.95,smws,pending,NO_CHANGE
KB_0cd4833e9169415ca0be,b3f50270-cce5-56af-b16c-8dbb48db390c,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_6d51dafde8ca4e1bbc1b,b3f50270-cce5-56af-b16c-8dbb48db390c,age,15.0,0.95,smws,pending,NO_CHANGE
KB_13c4e0c0c7014fc68636,b3f50270-cce5-56af-b16c-8dbb48db390c,abv,56.1,0.95,smws,pending,NO_CHANGE
KB_cedb8e62bd3f4e68a958,b3f50270-cce5-56af-b16c-8dbb48db390c,region,Campbeltown,0.95,smws,pending,NO_CHANGE
KB_5ed9fae96bd54eaabc8e,a28d8518-7e1a-59b5-8617-c21249581140,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_c214f014a742498da9bb,a28d8518-7e1a-59b5-8617-c21249581140,age,13.0,0.95,smws,pending,NO_CHANGE
KB_721a45dcd9be48c1bd25,885ea459-a075-568f-9d27-2b53e5272105,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_8d62462a838148f2a3d4,885ea459-a075-568f-9d27-2b53e5272105,age,13.0,0.95,smws,pending,NO_CHANGE
KB_37dc255c8aa842feba3d,885ea459-a075-568f-9d27-2b53e5272105,abv,58.4,0.95,smws,pending,NO_CHANGE
KB_fea0fe6f13ec40e29695,3a64b472-c997-531f-ac13-2427ce5cfdc4,cask_type,butt;olorosa,0.95,smws,pending,NO_CHANGE
KB_26d98dd7e7384253a748,3a64b472-c997-531f-ac13-2427ce5cfdc4,age,14.0,0.95,smws,pending,NO_CHANGE
KB_d7dc80a1e9ca405cad06,3a64b472-c997-531f-ac13-2427ce5cfdc4,abv,59.5,0.95,smws,pending,NO_CHANGE
KB_1ca8cf1048ae4712abb4,09f3e5e3-5c92-526c-b8e1-4b0fc4b7f27d,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_67c151460c1d4e45a47c,941c8944-8dc4-5a57-be4a-1777dbf1c180,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_100ba417e2bf4a9eb7e8,941c8944-8dc4-5a57-be4a-1777dbf1c180,age,19.0,0.95,smws,pending,NO_CHANGE
KB_30a7033509d84409bab9,941c8944-8dc4-5a57-be4a-1777dbf1c180,abv,59.0,0.95,smws,pending,NO_CHANGE
KB_7766124926d74ccf97d5,941c8944-8dc4-5a57-be4a-1777dbf1c180,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_a0ab60d093b047d89129,d0d64b84-2480-5b0d-a728-7633642c25aa,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_590d2aa65d1645e09ef1,d0d64b84-2480-5b0d-a728-7633642c25aa,age,19.0,0.95,smws,pending,NO_CHANGE
KB_f6e4236b97c94315ac36,d0d64b84-2480-5b0d-a728-7633642c25aa,abv,58.4,0.95,smws,pending,NO_CHANGE
KB_15137add248e48f9b2e5,d0d64b84-2480-5b0d-a728-7633642c25aa,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_4cae76603714473690cc,a78b19b9-5976-53ea-a95b-d264da636bb5,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_504065e12c954ea09e95,a78b19b9-5976-53ea-a95b-d264da636bb5,age,23.0,0.95,smws,pending,NO_CHANGE
KB_196afa8a33de426c95ac,a78b19b9-5976-53ea-a95b-d264da636bb5,abv,57.4,0.95,smws,pending,NO_CHANGE
KB_76b8f51a987348c39819,a78b19b9-5976-53ea-a95b-d264da636bb5,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_8fcd99348460426988ae,b05d58ed-985f-5d00-bb23-dacff70aab08,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_8b13a72ad8ac41c59d1b,b05d58ed-985f-5d00-bb23-dacff70aab08,age,17.0,0.95,smws,pending,NO_CHANGE
KB_c3093a0930394b6399a1,b05d58ed-985f-5d00-bb23-dacff70aab08,abv,53.2,0.95,smws,pending,NO_CHANGE
KB_d0ec9d42b406438a90ac,b05d58ed-985f-5d00-bb23-dacff70aab08,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_902a1689d2284097ac4f,c5d9ea95-7ed8-57f4-8592-40e63a734709,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_2c810f8ad96f42299ce3,c5d9ea95-7ed8-57f4-8592-40e63a734709,age,17.0,0.95,smws,pending,NO_CHANGE
KB_b152ae0c9523429eb8ef,c5d9ea95-7ed8-57f4-8592-40e63a734709,abv,53.2,0.95,smws,pending,NO_CHANGE
KB_903674d79e464b4a9b92,c5d9ea95-7ed8-57f4-8592-40e63a734709,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_ef6afb613c144b25af6d,85f639a6-a130-538b-b701-68da13fbc28d,age,9.0,0.95,smws,pending,NO_CHANGE
KB_2051cb2e3125426b9801,85f639a6-a130-538b-b701-68da13fbc28d,abv,58.1,0.95,smws,pending,NO_CHANGE
KB_5e8913a286e64039aa96,f15cc4a3-203e-57fc-a44e-a8290ce658f3,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_daf2624e94134e30aaf7,f15cc4a3-203e-57fc-a44e-a8290ce658f3,age,8.0,0.95,smws,pending,NO_CHANGE
KB_183ba1c5d8d4432aa231,f15cc4a3-203e-57fc-a44e-a8290ce658f3,abv,59.1,0.95,smws,pending,NO_CHANGE
KB_7b5fd1d8ff5744b3a640,f15cc4a3-203e-57fc-a44e-a8290ce658f3,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_a25e1f8ebf5b42398650,319488d7-4dee-5391-a1f0-71a6efbd0bf5,age,17.0,0.95,smws,pending,NO_CHANGE
KB_9ef36b63f66a4bdebc0a,319488d7-4dee-5391-a1f0-71a6efbd0bf5,abv,55.1,0.95,smws,pending,NO_CHANGE
KB_2ceea78fd28f497ea7b5,7389e104-5f42-5cf7-8500-9cc05b98c048,age,18.0,0.95,smws,pending,NO_CHANGE
KB_e717e6f1fb444070af43,7389e104-5f42-5cf7-8500-9cc05b98c048,abv,55.6,0.95,smws,pending,NO_CHANGE
KB_9364cd0db87e45fda8ec,3119907a-4791-5cd6-b7f4-0bfa9260601e,cask_type,first-fill,0.95,smws,pending,NO_CHANGE
KB_910369b5310c4f06b7f6,3119907a-4791-5cd6-b7f4-0bfa9260601e,age,19.0,0.95,smws,pending,NO_CHANGE
KB_eaeadf645fc049898135,3119907a-4791-5cd6-b7f4-0bfa9260601e,abv,55.6,0.95,smws,pending,NO_CHANGE
KB_28b5ae7c1ef546f297f2,9c699417-4417-54d0-892f-28b1f8cb8b02,cask_type,first-fill,0.95,smws,pending,NO_CHANGE
KB_ab9e39d34cc64e6d8d95,9c699417-4417-54d0-892f-28b1f8cb8b02,age,16.0,0.95,smws,pending,NO_CHANGE
KB_43c277bea9c24c118845,9c699417-4417-54d0-892f-28b1f8cb8b02,abv,56.2,0.95,smws,pending,NO_CHANGE
KB_bdf8e98d2c934b679011,fa070f60-40ed-54a5-aebb-d581129b2e1b,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_321856faf38a4b5daca2,fa070f60-40ed-54a5-aebb-d581129b2e1b,age,29.0,0.95,smws,pending,NO_CHANGE
KB_16c740b569fc47058016,fa070f60-40ed-54a5-aebb-d581129b2e1b,abv,43.4,0.95,smws,pending,NO_CHANGE
KB_44c3ef28bae043a491d0,58aba0e1-2345-5f34-9ecc-77a776384492,cask_type,olorosa;sherry butt,0.95,smws,pending,NO_CHANGE
KB_402355fe739a40cbbdc0,58aba0e1-2345-5f34-9ecc-77a776384492,age,30.0,0.95,smws,pending,NO_CHANGE
KB_2d17a01f57d546ee8c60,58aba0e1-2345-5f34-9ecc-77a776384492,abv,46.7,0.95,smws,pending,NO_CHANGE
KB_08c02a13ad0b443e91d4,99ed4dcf-fb57-5cd8-8067-72e071da1c56,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_ea0e5fd210804ae099d3,99ed4dcf-fb57-5cd8-8067-72e071da1c56,age,8.0,0.95,smws,pending,NO_CHANGE
KB_e709bc37b8644efbae1d,99ed4dcf-fb57-5cd8-8067-72e071da1c56,abv,60.3,0.95,smws,pending,NO_CHANGE
KB_868f02ac013946abab8e,99ed4dcf-fb57-5cd8-8067-72e071da1c56,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_f5449e6509454a889a2c,f9c3d580-5258-5d75-838b-033316008a87,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_c654de30e0f64760a52e,f9c3d580-5258-5d75-838b-033316008a87,age,11.0,0.95,smws,pending,NO_CHANGE
KB_f5ae389912f34d9cbf2e,f9c3d580-5258-5d75-838b-033316008a87,abv,58.6,0.95,smws,pending,NO_CHANGE
KB_c6ccd1d959a24b3fb1cd,f9c3d580-5258-5d75-838b-033316008a87,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_b1026a148cfb4deab052,61ea3423-f370-5b75-b4ad-cc595ad881fb,age,30.0,0.95,smws,pending,NO_CHANGE
KB_e5a4a968df3c4d12aea6,61ea3423-f370-5b75-b4ad-cc595ad881fb,abv,50.9,0.95,smws,pending,NO_CHANGE
KB_612183bdb0d44d29a23e,eec34799-b7ba-51d9-9d85-1e31d79fb37d,age,21.0,0.95,smws,pending,NO_CHANGE
KB_cb72bf4a60bf43c8b1fb,eec34799-b7ba-51d9-9d85-1e31d79fb37d,abv,57.2,0.95,smws,pending,NO_CHANGE
KB_13364c7f60ca49a5a146,4fc0f173-77cb-5d71-b84b-5b13ea7fa1b6,cask_type,first-fill;hogshead;sherry butt,0.95,smws,pending,NO_CHANGE
KB_731e096a027b4fb097d8,4fc0f173-77cb-5d71-b84b-5b13ea7fa1b6,age,25.0,0.95,smws,pending,NO_CHANGE
KB_ec316edd43b04a1cb31f,4fc0f173-77cb-5d71-b84b-5b13ea7fa1b6,abv,55.8,0.95,smws,pending,NO_CHANGE
KB_11467861eaa4413e8314,4fc0f173-77cb-5d71-b84b-5b13ea7fa1b6,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_e2009af82af549089f48,58d83064-5861-570b-a198-39bb657e6b95,cask_type,hogshead;sherry butt,0.95,smws,pending,NO_CHANGE
KB_84a8184c437b4c1ab59c,58d83064-5861-570b-a198-39bb657e6b95,age,28.0,0.95,smws,pending,NO_CHANGE
KB_9052891f173d407a91f6,58d83064-5861-570b-a198-39bb657e6b95,abv,55.4,0.95,smws,pending,NO_CHANGE
KB_a6e882fa882f423c91f0,58d83064-5861-570b-a198-39bb657e6b95,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_94e9ea0d7d1949d19892,86f400bb-59bb-51bc-8d50-28c056e653c7,cask_type,hogshead;sherry butt,0.95,smws,pending,NO_CHANGE
KB_6e0f6af9b8d84e27b45c,86f400bb-59bb-51bc-8d50-28c056e653c7,age,28.0,0.95,smws,pending,NO_CHANGE
KB_38faebfc619a4ca9a82f,86f400bb-59bb-51bc-8d50-28c056e653c7,abv,55.3,0.95,smws,pending,NO_CHANGE
KB_39848697704d4591a601,86f400bb-59bb-51bc-8d50-28c056e653c7,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_140f58bde1524cbc9a65,1bc43c3b-587f-53f6-a134-44e82d179d20,age,18.0,0.95,smws,pending,NO_CHANGE
KB_d725b5ab86cf410abc8c,1bc43c3b-587f-53f6-a134-44e82d179d20,abv,61.8,0.95,smws,pending,NO_CHANGE
KB_f4c698d844914b7ebdea,1bc43c3b-587f-53f6-a134-44e82d179d20,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_9dec10b0aebe40729ff4,1367015f-559d-53c6-b6d9-f04a3408c1a0,age,20.0,0.95,smws,pending,NO_CHANGE
KB_9475a899937d4af1bb76,1367015f-559d-53c6-b6d9-f04a3408c1a0,abv,57.8,0.95,smws,pending,NO_CHANGE
KB_19d0f444b76f4bb9a934,71813f07-be84-5637-94d4-704c5c80b477,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_826663df25a644a1ac4f,71813f07-be84-5637-94d4-704c5c80b477,age,27.0,0.95,smws,pending,NO_CHANGE
KB_35cf95449ef841d29d0a,71813f07-be84-5637-94d4-704c5c80b477,abv,52.6,0.95,smws,pending,NO_CHANGE
KB_35c4c8bee88f43f8ba3e,71813f07-be84-5637-94d4-704c5c80b477,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_e03548be3b6b4e528b31,a03064a7-81b2-5658-b4a3-821ce4ffb573,age,13.0,0.95,smws,pending,NO_CHANGE
KB_de4a980d8c314053a27e,a03064a7-81b2-5658-b4a3-821ce4ffb573,abv,59.0,0.95,smws,pending,NO_CHANGE
KB_234cf5e492734076bd1b,629e3bd9-b38d-5fe6-bccf-8e8db91d912e,age,10.0,0.95,smws,pending,NO_CHANGE
KB_c8132392ba004fa98fb4,629e3bd9-b38d-5fe6-bccf-8e8db91d912e,abv,59.4,0.95,smws,pending,NO_CHANGE
KB_5798c2b028ee457e8faa,629e3bd9-b38d-5fe6-bccf-8e8db91d912e,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_33993d643bb74b4087ec,775b7961-e960-5b8c-b37d-ee5a88a00a6c,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_44eb389d08054a848775,775b7961-e960-5b8c-b37d-ee5a88a00a6c,age,15.0,0.95,smws,pending,NO_CHANGE
KB_cc40241624fa4fa7a750,775b7961-e960-5b8c-b37d-ee5a88a00a6c,abv,58.9,0.95,smws,pending,NO_CHANGE
KB_a3bf482a47b04be8a0c9,775b7961-e960-5b8c-b37d-ee5a88a00a6c,region,Highland,0.95,smws,pending,NO_CHANGE
KB_9e3f02d4042542a8b838,95c556a9-36de-5187-937d-671083f8989f,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_5bdff2c871304bc9927e,95c556a9-36de-5187-937d-671083f8989f,age,13.0,0.95,smws,pending,NO_CHANGE
KB_06ad003d6d4d40ffb571,95c556a9-36de-5187-937d-671083f8989f,abv,58.5,0.95,smws,pending,NO_CHANGE
KB_a4827ad29905466881f6,95c556a9-36de-5187-937d-671083f8989f,region,Highland,0.95,smws,pending,NO_CHANGE
KB_621cc5c9d8c843bb90ad,5e18c7c5-206e-5096-88cf-f1faada90bd2,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_5c8ed14f353c44eb8bbd,5e18c7c5-206e-5096-88cf-f1faada90bd2,age,14.0,0.95,smws,pending,NO_CHANGE
KB_fb1fec46d05d41b08521,5e18c7c5-206e-5096-88cf-f1faada90bd2,abv,57.8,0.95,smws,pending,NO_CHANGE
KB_615d3961defd403b8a6f,5e18c7c5-206e-5096-88cf-f1faada90bd2,region,Highland,0.95,smws,pending,NO_CHANGE
KB_52fd2d6fde5e435f8864,6cf984b4-46ee-5114-a41f-f3f929eaf99a,cask_type,butt;refill,0.95,smws,pending,NO_CHANGE
KB_cbfaabeafea64d529c3b,6cf984b4-46ee-5114-a41f-f3f929eaf99a,age,12.0,0.95,smws,pending,NO_CHANGE
KB_e1a9321541d44732b74c,6cf984b4-46ee-5114-a41f-f3f929eaf99a,abv,57.8,0.95,smws,pending,NO_CHANGE
KB_6302535cfb044bddb9b1,24a282b9-b646-5271-89a6-037c3da7dc7f,cask_type,hogshead;refill;sherry butt,0.95,smws,pending,NO_CHANGE
KB_3bcd000dd27c4e54a740,24a282b9-b646-5271-89a6-037c3da7dc7f,age,22.0,0.95,smws,pending,NO_CHANGE
KB_f6f1c87b41544f7d851a,24a282b9-b646-5271-89a6-037c3da7dc7f,abv,55.5,0.95,smws,pending,NO_CHANGE
KB_ffea000075f74be1a8f4,6b03c73a-4145-560c-8aae-921a89a07b2b,age,10.0,0.95,smws,pending,NO_CHANGE
KB_d29b76a68c0c40eb9c4a,6b03c73a-4145-560c-8aae-921a89a07b2b,abv,52.4,0.95,smws,pending,NO_CHANGE
KB_fa50bc8050d14fbab716,275af4de-f687-57dc-a1a0-ff3a31986d4a,cask_type,butt;refill,0.95,smws,pending,NO_CHANGE
KB_869dba563ddf49cbbc23,275af4de-f687-57dc-a1a0-ff3a31986d4a,age,11.0,0.95,smws,pending,NO_CHANGE
KB_025010e57ffc4753a35d,275af4de-f687-57dc-a1a0-ff3a31986d4a,abv,55.6,0.95,smws,pending,NO_CHANGE
KB_a7c3339b47114dc3b22b,65c1fbdd-cc91-54b1-93e5-5b8333a1247c,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_a24810e1776b41ee869c,65c1fbdd-cc91-54b1-93e5-5b8333a1247c,age,9.0,0.95,smws,pending,NO_CHANGE
KB_fe09adde76684e32bdf8,65c1fbdd-cc91-54b1-93e5-5b8333a1247c,abv,56.3,0.95,smws,pending,NO_CHANGE
KB_2056ac066bf94b36ad45,806f6274-38fd-5002-b1cf-753e1ec00814,cask_type,butt;sherry butt,0.95,smws,pending,NO_CHANGE
KB_3f64b23f7d4d4343af9d,806f6274-38fd-5002-b1cf-753e1ec00814,age,7.0,0.95,smws,pending,NO_CHANGE
KB_c4f4ba093ce9491498c8,806f6274-38fd-5002-b1cf-753e1ec00814,abv,61.6,0.95,smws,pending,NO_CHANGE
KB_2b1d973b322c47a5aeb8,232c4321-c81d-5719-b92f-62ff50dc52e3,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_d00ab22c29674142ac1b,232c4321-c81d-5719-b92f-62ff50dc52e3,age,14.0,0.95,smws,pending,NO_CHANGE
KB_6e0fb7bf052c4bba9eaa,232c4321-c81d-5719-b92f-62ff50dc52e3,abv,52.8,0.95,smws,pending,NO_CHANGE
KB_f2f39de6b04a4a71bf00,f812ec23-95b9-57ec-aa92-37fc7cc805c1,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_fdb877ab3596464aa5d0,f812ec23-95b9-57ec-aa92-37fc7cc805c1,age,12.0,0.95,smws,pending,NO_CHANGE
KB_841d8ec009314254a760,f812ec23-95b9-57ec-aa92-37fc7cc805c1,abv,56.5,0.95,smws,pending,NO_CHANGE
KB_ba419d0f46fb44b3ad94,0490ef4d-b181-5fdb-b375-325b051a4d56,age,5.0,0.95,smws,pending,NO_CHANGE
KB_f95d099334f548f7a8ac,0490ef4d-b181-5fdb-b375-325b051a4d56,abv,57.7,0.95,smws,pending,NO_CHANGE
KB_dadc245a4e8f481c8197,85c759b9-d1b1-5bdb-8d08-3d9d67fb7f3e,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_a787d189ae9a49568898,85c759b9-d1b1-5bdb-8d08-3d9d67fb7f3e,age,9.0,0.95,smws,pending,NO_CHANGE
KB_9e77342fdd0a4258bb3a,85c759b9-d1b1-5bdb-8d08-3d9d67fb7f3e,abv,59.9,0.95,smws,pending,NO_CHANGE
KB_27bb6edde1d948c2806c,85c759b9-d1b1-5bdb-8d08-3d9d67fb7f3e,region,Highland,0.95,smws,pending,NO_CHANGE
KB_0931198c46044ae6acb7,643b2bfd-143f-5972-9c0d-1646b1fe2c51,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_6e952574b880404abc19,643b2bfd-143f-5972-9c0d-1646b1fe2c51,age,12.0,0.95,smws,pending,NO_CHANGE
KB_84ed67ce2b9e49e1943b,643b2bfd-143f-5972-9c0d-1646b1fe2c51,abv,56.1,0.95,smws,pending,NO_CHANGE
KB_f89cb26c606c400dbb1c,643b2bfd-143f-5972-9c0d-1646b1fe2c51,region,Highland,0.95,smws,pending,NO_CHANGE
KB_98d17cbc77854d7ea92b,04ce1849-cefd-5799-af77-53ae5eeac1aa,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_421c0eadccee4815a31b,04ce1849-cefd-5799-af77-53ae5eeac1aa,age,12.0,0.95,smws,pending,NO_CHANGE
KB_40663be1b4894ed9b0ff,04ce1849-cefd-5799-af77-53ae5eeac1aa,abv,55.4,0.95,smws,pending,NO_CHANGE
KB_7bbdf9ca784647adacbf,04ce1849-cefd-5799-af77-53ae5eeac1aa,region,Highland,0.95,smws,pending,NO_CHANGE
KB_2f26a546f53c47b69d93,ab73dcf3-49b2-5f40-9291-d17d00881e1c,cask_type,butt;refill,0.95,smws,pending,NO_CHANGE
KB_8e3cc2d1cd5340a2a961,ab73dcf3-49b2-5f40-9291-d17d00881e1c,age,10.0,0.95,smws,pending,NO_CHANGE
KB_92a2358b42e94e7b9732,ab73dcf3-49b2-5f40-9291-d17d00881e1c,abv,61.1,0.95,smws,pending,NO_CHANGE
KB_358ff044b13745b3b4a5,ab73dcf3-49b2-5f40-9291-d17d00881e1c,region,Highland,0.95,smws,pending,NO_CHANGE
KB_70065375624a49c38139,4516f723-86ae-5ecb-9ed5-7915078f513c,cask_type,butt;sherry butt,0.95,smws,pending,NO_CHANGE
KB_dceb8f1d465b46cd8c82,4516f723-86ae-5ecb-9ed5-7915078f513c,age,14.0,0.95,smws,pending,NO_CHANGE
KB_c4b7457a2e53439c92af,4516f723-86ae-5ecb-9ed5-7915078f513c,abv,58.3,0.95,smws,pending,NO_CHANGE
KB_d3947a2c84c84ea5aa78,4516f723-86ae-5ecb-9ed5-7915078f513c,region,Highland,0.95,smws,pending,NO_CHANGE
KB_56ac129231e344d18188,620b6b32-f1e9-5fcd-a2a7-14b689f7eb78,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_1e24865bfd2a445c827a,620b6b32-f1e9-5fcd-a2a7-14b689f7eb78,age,13.0,0.95,smws,pending,NO_CHANGE
KB_15be25eb00f1429bb180,620b6b32-f1e9-5fcd-a2a7-14b689f7eb78,abv,58.1,0.95,smws,pending,NO_CHANGE
KB_1c361b32c93d495ea88c,620b6b32-f1e9-5fcd-a2a7-14b689f7eb78,region,Highland,0.95,smws,pending,NO_CHANGE
KB_f4b62cf1d3584d45a1f8,07a43842-2f5e-5c40-b700-a8f51b7e2c17,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_b7a3afdc86f94e38928b,07a43842-2f5e-5c40-b700-a8f51b7e2c17,age,14.0,0.95,smws,pending,NO_CHANGE
KB_b6c1850a597545c08540,07a43842-2f5e-5c40-b700-a8f51b7e2c17,abv,54.8,0.95,smws,pending,NO_CHANGE
KB_81f79d71b7d04e1587d8,07a43842-2f5e-5c40-b700-a8f51b7e2c17,region,Highland,0.95,smws,pending,NO_CHANGE
KB_853dec2fa5d3459bae01,c83b4287-f2be-5883-b1d6-440eb78fe27c,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_1a8170c7efdd475dbe22,c83b4287-f2be-5883-b1d6-440eb78fe27c,age,14.0,0.95,smws,pending,NO_CHANGE
KB_edb5a738827646799edf,c83b4287-f2be-5883-b1d6-440eb78fe27c,abv,55.6,0.95,smws,pending,NO_CHANGE
KB_fd156ee43dc04d589107,c83b4287-f2be-5883-b1d6-440eb78fe27c,region,Highland,0.95,smws,pending,NO_CHANGE
KB_eb9e1a8178b64180986c,62d73ded-e9ce-516e-b1b8-4409a04ad86b,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_8468163d7e2c4cb18dbf,62d73ded-e9ce-516e-b1b8-4409a04ad86b,age,14.0,0.95,smws,pending,NO_CHANGE
KB_3a182f3398554e11838a,62d73ded-e9ce-516e-b1b8-4409a04ad86b,abv,55.7,0.95,smws,pending,NO_CHANGE
KB_799c40ae1315465cab84,62d73ded-e9ce-516e-b1b8-4409a04ad86b,region,Highland,0.95,smws,pending,NO_CHANGE
KB_452b8a4646d64804bd08,a95bf596-46dc-5bf6-8243-123af1a81f4f,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
