book,surface,suggested_type,confidence,age,abv,region,cask,bottler,page,status
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Sherry Trifles,expression,0.55,,,,oak,,329,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Shene Release,expression,0.55,,,,,,329,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Rheban Cask Strength,expression,0.55,,,,port,,330,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Cove American Oak,distillery,0.55,,,,oak,,330,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Muscat French,expression,0.75,,475,,oak,,330,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Iniquity Gold Label,expression,0.75,,60,,,,331,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Upshot Australian Whiskey,expression,0.75,,64,,,,331,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,"Sweden. 
Penderyn",expression,0.55,,,,,,332,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Cech Republic,expression,0.55,,,,,,332,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Denmark. Thy,expression,0.55,,,,,,332,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Danes Stauning,expression,0.55,,,,,,332,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,European Award,expression,0.55,,,,,,332,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,"Year Winners 
Santis",expression,0.55,,,,,,332,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Fine Pure Single,expression,0.55,,,,,,333,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Jahre Brennerei,expression,0.55,,,,,,333,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Jahre Whisky Jubilaums,expression,0.55,,,,,,333,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Mandiberggut Rock Whisky,expression,0.75,5,,,oak,,333,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Onting. Working,expression,0.55,,,,,,333,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Farthofer Bio,expression,0.55,,,,,,333,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Farthofer Nackthafer,expression,0.55,,,,,,334,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Birdwiese Acker,expression,0.55,,,,,,334,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Farthofer Schlagler Roggen,expression,0.75,,45.7,,,,334,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Obere Erlgrube,expression,0.55,,,,,,334,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Haag. Working,expression,0.75,,40,,,,334,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Rappottenstein. Working,expression,0.75,,43,,,,334,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Rogner Waldviertel Whisky,expression,0.75,,43,,,,334,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Mmooskirchen. Working,distillery,0.75,,48,,,,334,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,European Court,expression,0.75,,44,,,,334,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Human Rights,expression,0.75,,44,,,,334,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Double Wood,expression,0.75,11,,,,,334,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Amarone Cask Finish,expression,0.75,7,,,,,335,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Feldbach. Working,expression,0.55,,,,,,335,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Mehr Leben Brisky,expression,0.55,,,,,,335,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Europe. But,expression,0.55,,,,,,335,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Lagenrohr. Working,expression,0.75,,40.8,,,,335,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Bodding Lokn Blended,expression,0.75,,40.8,,oak,,335,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Pedro Ximinez,expression,0.55,,,,oak,,335,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Bodding Lokn Double,expression,0.75,,45,,oak,,335,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Bodding Lokn Golden,expression,0.75,,55,,,,335,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Lagerung Double Cask,expression,0.75,,55,,,,335,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Litre Oloroso,expression,0.55,,,,oak,,335,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Classic French Limousine,expression,0.75,,49.5,,oak,,335,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,"European Whisky 
Wachauer",expression,0.55,,,,,,336,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Double Oak,expression,0.75,,40,,oak,,336,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Wachauer Whisky Multicorn,expression,0.75,,48,,,,336,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Wachau. Working,expression,0.75,,40,,,,336,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Riedmark. Working,expression,0.75,,43,,,,336,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Vorarlberg. Working,expression,0.75,,42,,,,336,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Year Old Distillers,distillery,0.75,7,43,,,,336,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Tarrenz. Working,expression,0.75,,48,,,,337,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Roggenreith. Working,expression,0.75,12,40,,,,337,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Rare Selection Rye,expression,0.75,,46,,,,337,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Jahre Fassfinish Likorwein,expression,0.75,,46,,,,337,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Months Glen Els,expression,0.55,,,,sherry,,338,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Firkin Sherry Cask,expression,0.55,,,,sherry,,338,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Claude Juncker,expression,0.55,,,,,,338,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Guy Verhofstadt,expression,0.75,,72.6,,,,340,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Drink Unaged,expression,0.75,,46,,,,340,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Malt Origine Unaged,expression,0.75,,46,,,,340,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Raeren. Working,expression,0.75,10,46,,,,340,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Sunken Still,expression,0.75,4,43,,bourbon,,340,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Het Anker,expression,0.55,,,,first fill,,340,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Blends Gold Cock,expression,0.75,3,40.7,,,,341,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Czech Republic,expression,0.75,,40,,,,341,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Assels. Working,expression,0.75,,40,,,,341,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Koge. Working,distillery,0.55,,,,,,341,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Give. Working,expression,0.55,,,,,,342,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Nimbus The Kolding,distillery,0.55,,,,,,345,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Rye Malt Release,expression,0.75,,100,,oak,,345,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Sgoil Sherry Cask,expression,0.55,,,,sherry,,345,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,But Finns,expression,0.75,,43,,,,346,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Whisky Alsacien Premium,expression,0.55,,,,,,346,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Vilanova New Spirit,expression,0.75,,44,,,,346,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Laguiole. Working,expression,0.75,,45,,,,346,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Espirit De Twelve,expression,0.75,,45,,port,,346,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Hautes Glaces Flavis,expression,0.55,,,,,,347,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Hautes Glaces Moissons,expression,0.55,,,,,,347,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Eddu Grey Rock,expression,0.75,,43,,,,347,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Affinage Porto,expression,0.75,,40,,oak,,347,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Lascaw Aged,expression,0.75,12,40,,,,347,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Ribeawville. Working,expression,0.75,8,40,,,,347,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,"European Whisky 
Glenn",expression,0.55,,,,,,348,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Mor Maris Otter,expression,0.55,,,,bourbon,,348,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Komog Sauternes Cask,expression,0.75,,46,,,,349,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Usually Sauternes,expression,0.75,,46,,,,349,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Malt Doble Fat,expression,0.55,,,,,,349,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Malt Doble Fit,expression,0.75,,42,,,,349,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Pinot Gris,expression,0.55,,,,,,349,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,"European Whisky 
Authentic",expression,0.55,,,,,,350,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Circle Pinot Noir,expression,0.55,,,,,,350,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Hades. But,expression,0.55,,,,,,350,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Malt Timeless Intemporel,expression,0.55,,,,,,350,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Whisky Origine Aged,expression,0.75,7,40,,,,350,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Blend Superieur,expression,0.55,,,,,,350,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Blend Superieur Affinage,expression,0.55,,,,,,350,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Sauternes Finition,expression,0.55,,,,,,350,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Affinage En Fut,expression,0.75,,40,,,,350,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Fut De Bourgogne,expression,0.55,,,,,,350,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,En Fut Sauternes,expression,0.55,,,,,,350,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,"Finition 
Pinot Noir",expression,0.55,,,,,,350,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Aux Particules Vimes,expression,0.75,,48,,,,351,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Verre Printanier Single,expression,0.75,,46,,,,351,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,"Blends 
Moon Harbour",expression,0.75,,55,,,,351,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,"European Whisky 
Vatted",expression,0.55,,,,,,352,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Grain Fin,expression,0.55,,,,,,352,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Rushburn Frankonian Single,expression,0.75,,50,,,,352,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Bremen. Working,expression,0.75,5,49,,,,352,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Stube Spirit,expression,0.75,,55,,,,352,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Albdinkel Jamaika,expression,0.55,,,,,,352,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Whisky Vom Bellerhof,expression,0.55,,,,,,352,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,French Pineau,expression,0.75,,40,,,,353,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Not Islay,expression,0.55,,,islay,,,353,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Wasseralfingen. Working,expression,0.75,,65.2,,,,353,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Suebisch Cask Strength,expression,0.55,,,,,,353,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Gilors Port Cask,expression,0.75,,57,,port,,353,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Sherry Finish Islay,expression,0.75,,45,islay,sherry,,353,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Whisky Sherry Fass,expression,0.75,,45,,sherry,,354,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Whesskey Hessischer Blend,expression,0.75,,44,,,,354,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Whesskey Hessischer Corn,expression,0.75,,44,,,,354,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Whesskey Hessischer Rye,expression,0.75,,44,,,,354,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Whesskey Hessischer Single,expression,0.75,,44,,,,354,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Giitenbach. Working,expression,0.75,,40,,,,354,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Jahre Holzfass,expression,0.55,,,,,,354,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Jahre Holzfass Sherry,expression,0.75,,43,,sherry,,354,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Jahre Holzfass Madeira,expression,0.75,,46,,,,354,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Jahre Holzfass Moscatel,expression,0.75,,46,,,,354,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Jahre Barrique Barrel,expression,0.55,,,,,,355,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Bad Diirkheim,expression,0.75,,45.3,,,,355,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Mor Peated Torf,expression,0.55,,,,bourbon,,355,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Ralf Hauer,expression,0.75,,598,,,,355,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Feltbach. Working,expression,0.75,,45,,,,355,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Hofmeister Schwabischer Malt,expression,0.55,,,,,,355,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Hofmeister Schwabischer Rye,expression,0.75,,42,,,,355,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Berg. Working,expression,0.75,,40,,oak,,355,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,"European Whisky 
Palatinatus",expression,0.55,,,,,,356,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Whisky German Oak,expression,0.55,,,,oak,,356,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Rickenbach. Working,expression,0.55,,,,,,356,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Senft Whisky Edition,expression,0.75,,42,,,,356,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Eigenwillig Rebell Der,expression,0.55,,,,,,356,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Dirker Whisky Aged,expression,0.75,3,45,,bourbon,,356,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Koblenz. Working,expression,0.75,,53,,,,356,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Jahre Alt,expression,0.55,,,,refill,,356,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,German Single Peated,expression,0.55,,,,refill,,356,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,"Germany 
Eifel Roggen",expression,0.55,,,,,,357,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Whisky Regional Serie,expression,0.55,,,,first fill,,357,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Pinot Noir Barrique,expression,0.55,,,,first fill,,357,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Serie Hohes Venn,expression,0.75,,46,,first fill,,357,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Serie Smoky Blend,expression,0.75,,50,,sherry,,357,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Serie Single Rye,expression,0.75,,50,,,,357,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Regional Serie Moseltaler,expression,0.75,,50,,first fill,,357,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Weisswein Barrique,expression,0.55,,,,first fill,,357,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Grafenberg. Working,expression,0.75,,46,,,,357,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Donau. Working,expression,0.55,,,,,,358,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Whisky One Decade,expression,0.75,,54,,,,358,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Kronberger Genuss,expression,0.75,4,51,,sherry,,358,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Bochott. Working,expression,0.55,,,,,,358,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Miinsterlander Single Grain,expression,0.75,7,,,,,358,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Zorge. Working,expression,0.75,,43,,,,358,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,The Alrik Harz,expression,0.75,,43,,,,358,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Yquem Sauternes Casks,expression,0.75,5,53,,,,358,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Claret Aged,expression,0.75,5,56,,,,358,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,The Handfilled Sherry,expression,0.75,,73,,sherry,,358,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Firkin Ltd Release,expression,0.75,,73,,sherry,,358,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Sherry Casks Aged,expression,0.75,10,77,,sherry,,358,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Tokaji Casks Aged,expression,0.75,5,496,,butt,,358,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Bourbon Barrel Aged,expression,0.55,,,,bourbon,,358,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,"Germany 
Ayrer",expression,0.55,,,,sherry,,359,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Sherry Cask Finished,expression,0.55,,,,sherry,,359,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Owl Feinster Frankischer,expression,0.75,,43,,,,359,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Biberach. Working,expression,0.75,,46,,,,359,CREATE
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Derrina Einkorn Schwarzwalder,expression,0.55,,,,,,359,CREATE
